"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"DHANUKA","Dhanuka Agritech Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","2","21-Jul-2011","-","25-Jul-2011","29-Jul-2011"
"PRESTIGE","Prestige Estates Projects Limited","EQ","Annual General Meeting And Dividend Rs.1.20 Per Share","10","21-Jul-2011","-","25-Jul-2011","28-Jul-2011"
"AROGRANITE","Aro Granite Industries Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","21-Jul-2011","-","25-Jul-2011","29-Jul-2011"
"BBTC","The Bombay Burmah Trading Corporation Limited","EQ","Dividend-Rs.7/- Per Share","2","21-Jul-2011","-","23-Jul-2011","05-Aug-2011"
"KOLTEPATIL","Kolte - Patil Developers Limited","EQ","Dividend-Rs.1.60 Per Share","10","21-Jul-2011","-","23-Jul-2011","30-Jul-2011"
"DOLPHINOFF","Dolphin Offshore Enterprises (India) Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","21-Jul-2011","-","23-Jul-2011","29-Jul-2011"
"EKC","Everest Kanto Cylinder Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","21-Jul-2011","-","23-Jul-2011","30-Jul-2011"
"GODREJIND","Godrej Industries Limited","EQ","Annual General Meeting And Dividend Rs.1.75 Per Share","1","21-Jul-2011","-","23-Jul-2011","30-Jul-2011"
"SUNDRMBRAK","Sundaram Brake Linings Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","10","21-Jul-2011","-","23-Jul-2011","27-Jul-2011"
"DPSCLTD","DPSC Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","21-Jul-2011","-","25-Jul-2011","29-Jul-2011"
"DEEPAKFERT","Deepak Fertilizers and Petrochemicals Corporation Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","10","21-Jul-2011","-","25-Jul-2011","08-Aug-2011"
"SALORAINTL","Salora International Limited","EQ","Annual General Meeting","10","21-Jul-2011","-","23-Jul-2011","30-Jul-2011"
"SUBEX","Subex Limited","EQ","Annual Book Closure","10","21-Jul-2011","-","25-Jul-2011","27-Jul-2011"
"RPPINFRA","R.P.P. Infra Projects Limited","EQ","Dividend-Re.1/- Per Share","10","21-Jul-2011","-","25-Jul-2011","02-Aug-2011"
"CENTRALBK","Central Bank of India","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","21-Jul-2011","-","23-Jul-2011","29-Jul-2011"
"ASTRAL","Astral Limited","EQ","Annual General Meeting And Dividend Re.0.625 Per Share","1","21-Jul-2011","-","25-Jul-2011","04-Aug-2011"
"NDLVENTURE","NDL Ventures Limited","EQ","Annual General Meeting And Dividend Rs.12.50 Per Share","10","21-Jul-2011","-","23-Jul-2011","01-Aug-2011"
"HGS","Hinduja Global Solutions Limited","EQ","Annual General Meeting And Dividend Rs.20/- Per Share","10","21-Jul-2011","-","23-Jul-2011","01-Aug-2011"
"MARICO","Marico Limited","EQ","Annual General Meeting","1","21-Jul-2011","-","25-Jul-2011","27-Jul-2011"
"NCC","NCC Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","21-Jul-2011","-","25-Jul-2011","30-Jul-2011"
"MUKANDENGG","Mukand Engineers Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","21-Jul-2011","-","23-Jul-2011","28-Jul-2011"
"GTNIND","GTN Industries Limited","EQ","Annual General Meeting","10","21-Jul-2011","-","25-Jul-2011","27-Jul-2011"
"MUNJALSHOW","Munjal Showa Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","2","21-Jul-2011","-","23-Jul-2011","11-Aug-2011"
"CIEINDIA","CIE Automotive India Limited","EQ","Annual General Meeting","10","21-Jul-2011","-","25-Jul-2011","02-Aug-2011"
"TITAGARH","TITAGARH RAIL SYSTEMS LIMITED","EQ","Dividend-Rs.8/- Per Share","2","21-Jul-2011","-","23-Jul-2011","27-Jul-2011"
"TCI","Transport Corporation of India Limited","EQ","Dividend-Re.0.50 Per Share","2","21-Jul-2011","-","23-Jul-2011","28-Jul-2011"
"TCIDEVELOP","TCI Developers Limited","EQ","Dividend-Re.0.50 Per Share","10","21-Jul-2011","-","23-Jul-2011","28-Jul-2011"
"PATSPINLTD","Patspin India Limited","EQ","Annual General Meeting","10","21-Jul-2011","-","23-Jul-2011","29-Jul-2011"
"FINCABLES","Finolex Cables Limited","EQ","Annual General Meeting And Dividend Re.0.70 Per Share","2","21-Jul-2011","-","23-Jul-2011","08-Aug-2011"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","21-Jul-2011","-","25-Jul-2011","28-Jul-2011"
"GTNTEX","GTN Textiles Limited","EQ","Annual General Meeting","10","21-Jul-2011","-","23-Jul-2011","29-Jul-2011"
"KARURVYSYA","Karur Vysya Bank Limited","EQ","Dividend-Rs.12/- Per Share","2","21-Jul-2011","-","25-Jul-2011","27-Jul-2011"
"BIMETAL","Bimetal Bearings Limited","EQ","Agm/Div. Of Rs.8 Per Share + Spl. Div Of Rs.3/- Per Share","10","22-Jul-2011","-","26-Jul-2011","27-Jul-2011"
"TITAN","Titan Company Limited","EQ","Dividend-Rs.1.25 Per Share","1","22-Jul-2011","-","26-Jul-2011","28-Jul-2011"
"JTEKTINDIA","Jtekt India Limited","EQ","Annual General Meeting And Dividend Re.0.65 Per Share","1","22-Jul-2011","-","26-Jul-2011","02-Aug-2011"
"JKTYRE","JK Tyre & Industries Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","2","22-Jul-2011","-","26-Jul-2011","29-Jul-2011"
"VOLTAS","Voltas Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","22-Jul-2011","-","26-Jul-2011","16-Aug-2011"
"CARBORUNIV","Carborundum Universal Limited","EQ","Dividend-Re.1/- Per Share","1","22-Jul-2011","-","26-Jul-2011","05-Aug-2011"
"SAMTEL","Samtel Color Limited","EQ","Annual General Meeting","10","22-Jul-2011","-","26-Jul-2011","04-Aug-2011"
"UNIPLY","Uniply Industries Limited","EQ","Annual General Meeting","2","22-Jul-2011","-","26-Jul-2011","02-Aug-2011"
"GANDHITUBE","Gandhi Special Tubes Limited","EQ","Annual General Meeting","5","22-Jul-2011","-","26-Jul-2011","27-Jul-2011"
"BATLIBOI","Batliboi Limited","EQ","Annual General Meeting","5","22-Jul-2011","-","26-Jul-2011","29-Jul-2011"
"HAVELLS","Havells India Limited","EQ","Annual General Meeting / Dividend - Rs.2.50 Per Share","1","22-Jul-2011","-","26-Jul-2011","29-Jul-2011"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ","Annual General Meeting And Dividend Rs.1/- Per Share","10","22-Jul-2011","-","26-Jul-2011","01-Aug-2011"
"GREAVESCOT","Greaves Cotton Limited","EQ","Final Dividend - Rs 0.70 Per Share","2","22-Jul-2011","-","26-Jul-2011","27-Jul-2011"
"IFBIND","IFB Industries Limited","EQ","Annual General Meeting","10","25-Jul-2011","-","27-Jul-2011","29-Jul-2011"
"JUMBO","Jumbo Bag Limited","EQ","Annual Geneerl Meeting","10","25-Jul-2011","-","27-Jul-2011","02-Aug-2011"
"TATACHEM","Tata Chemicals Limited","EQ","Annual General Meeting And Dividend Rs.10/- Per Share","10","25-Jul-2011","-","27-Jul-2011","09-Aug-2011"
"KECL","Kirloskar Electric Company Limited","EQ","Annual General Meeting","10","25-Jul-2011","-","27-Jul-2011","03-Aug-2011"
"SASTASUNDR","Sastasundar Ventures Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","25-Jul-2011","-","27-Jul-2011","04-Aug-2011"
"EIHOTEL","EIH Limited","EQ","Annual General Meeting And Dividend Re.0.90 Per Share","2","25-Jul-2011","-","27-Jul-2011","09-Aug-2011"
"BALKRISIND","Balkrishna Industries Limited","EQ","Annual General Meeting And Dividend Rs.1.40 Per Share","2","25-Jul-2011","-","27-Jul-2011","29-Jul-2011"
"BOMDYEING","Bombay Dyeing & Mfg Company Limited","EQ","Annual General Meeting And Dividend Rs.3.50 Per Share","2","25-Jul-2011","-","27-Jul-2011","04-Aug-2011"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Dividend-Rs.7/- Per Share","2","25-Jul-2011","-","27-Jul-2011","29-Jul-2011"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","25-Jul-2011","-","27-Jul-2011","12-Aug-2011"
"FSL","Firstsource Solutions Limited","EQ","Annual General Meeting","10","25-Jul-2011","-","27-Jul-2011","03-Aug-2011"
"SANDESH","The Sandesh Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","10","25-Jul-2011","-","27-Jul-2011","05-Aug-2011"
"AHLWEST","Asian Hotels (West) Limited","EQ","Dividend-Rs.4/- Per Share","10","25-Jul-2011","-","27-Jul-2011","02-Aug-2011"
"COMPUAGE","Compuage Infocom Limited","EQ","Agm And Final Dividend Rs. 2/- Per Share ( 20%)","10","25-Jul-2011","-","27-Jul-2011","29-Jul-2011"
"UNIVCABLES","Universal Cables Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","25-Jul-2011","-","27-Jul-2011","02-Aug-2011"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Dividend-Re.0.25 Per Share","1","25-Jul-2011","-","27-Jul-2011","30-Jul-2011"
"SAMBANDAM","Sambandam Spinning Mills Limited","EQ","Annual General Meeting/Fin.Div Of Rs.2/- Per Share","10","26-Jul-2011","-","28-Jul-2011","12-Aug-2011"
"CRISIL","CRISIL Limited","EQ","2nd Interim Dividend Rs.27.50 Per Share (Purpose Revised)","1","26-Jul-2011","27-Jul-2011","-","-"
"TVSSRICHAK","TVS Srichakra Limited","EQ","Annual General Meeting And Dividend Rs.12.50 Per Share","10","26-Jul-2011","-","28-Jul-2011","03-Aug-2011"
"KANDAGIRI","Kandagiri Spinning Mills Limited","EQ","Annual General Meeting/Fin.Div.Rs.2/- Per Share","10","26-Jul-2011","-","28-Jul-2011","12-Aug-2011"
"NDTV","New Delhi Television Limited","EQ","Annual General Meeting","4","26-Jul-2011","-","28-Jul-2011","03-Aug-2011"
"ONMOBILE","OnMobile Global Limited","EQ","Annual General Meeting","10","26-Jul-2011","-","28-Jul-2011","04-Aug-2011"
"RKDL","Ravi Kumar Distilleries Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","10","26-Jul-2011","-","28-Jul-2011","06-Aug-2011"
"JKPAPER","JK Paper Limited","EQ","Rights 3:4 @ Premium Rs.32/- Per Share","10","26-Jul-2011","27-Jul-2011","-","-"
"IL&FSTRANS","IL&FS Transportation Networks Limited","EQ","Annual General Meeting And Dividend Rs.3.50 Per Share","10","26-Jul-2011","-","28-Jul-2011","05-Aug-2011"
"PTL","PTL Enterprises Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","26-Jul-2011","-","28-Jul-2011","10-Aug-2011"
"ALKYLAMINE","Alkyl Amines Chemicals Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","2","26-Jul-2011","-","28-Jul-2011","04-Aug-2011"
"DEEPAKNTR","Deepak Nitrite Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","2","26-Jul-2011","-","28-Jul-2011","05-Aug-2011"
"ABREL","Aditya Birla Real Estate Limited","EQ","Annual General Meeting/Dividend Rs 5.50 Per Share","10","26-Jul-2011","-","28-Jul-2011","13-Aug-2011"
"ALKALI","Alkali Metals Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","26-Jul-2011","-","28-Jul-2011","30-Jul-2011"
"MANGTIMBER","Mangalam Timber Products Limited","EQ","Annual General Meeting","10","26-Jul-2011","-","28-Jul-2011","08-Aug-2011"
"APOLLOTYRE","Apollo Tyres Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","1","26-Jul-2011","-","28-Jul-2011","11-Aug-2011"
"HINDMOTORS","Hindustan Motors Limited","EQ","Annual General Meeting","5","26-Jul-2011","-","28-Jul-2011","04-Aug-2011"
"SAKSOFT","Saksoft Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","27-Jul-2011","-","29-Jul-2011","05-Aug-2011"
"AVANTI","Avanti Feeds Limited","EQ","Annual General Meeting/Dividend Of Re.1/- Per Share","10","27-Jul-2011","-","29-Jul-2011","06-Aug-2011"
"DLF","DLF Limited","EQ","Dividend-Rs.2/- Per Share","2","27-Jul-2011","-","29-Jul-2011","04-Aug-2011"
"KANORICHEM","Kanoria Chemicals & Industries Limited","EQ","Dividend-Rs.5/- Per Share","5","27-Jul-2011","-","29-Jul-2011","12-Aug-2011"
"GESHIP","The Great Eastern Shipping Company Limited","EQ","Dividend-Rs.4.50 Per Share","10","27-Jul-2011","-","29-Jul-2011","05-Aug-2011"
"HGM","HandsOn Global Management (HGM) Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","27-Jul-2011","-","29-Jul-2011","03-Aug-2011"
"VENKEYS","Venky's (India) Limited","EQ","Dividend-Rs.5/- Per Share","10","28-Jul-2011","-","01-Aug-2011","05-Aug-2011"
"BANSWRAS","Banswara Syntex Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","5","28-Jul-2011","-","30-Jul-2011","05-Aug-2011"
"WHEELS","Wheels India Limited","EQ","Annual General Meeting And Dividend Rs.6.50 Per Share","10","28-Jul-2011","-","01-Aug-2011","10-Aug-2011"
"ZEEL","Zee Entertainment Enterprises Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","28-Jul-2011","-","30-Jul-2011","05-Aug-2011"
"ORBITCORP","Orbit Corporation Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","28-Jul-2011","-","30-Jul-2011","09-Aug-2011"
"CREST","Crest Ventures Limited","EQ","Dividend-Re.0.50 Per Share","10","28-Jul-2011","-","31-Jul-2011","12-Aug-2011"
"EVERONN","Everonn Education Limited","EQ","Dividend-Rs.2.50 Per Share","10","28-Jul-2011","-","30-Jul-2011","03-Aug-2011"
"FKONCO","Fresenius Kabi Oncology Limited","EQ","Annual General Meeting","1","28-Jul-2011","-","01-Aug-2011","11-Aug-2011"
"GAEL","Gujarat Ambuja Exports Limited","EQ","Annual General Meeting","1","28-Jul-2011","-","01-Aug-2011","11-Aug-2011"
"LUMAXIND","Lumax Industries Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","10","28-Jul-2011","-","30-Jul-2011","09-Aug-2011"
"MANGLMCEM","Mangalam Cement Limited","EQ","Dividend-Rs.6/- Per Share","10","28-Jul-2011","-","30-Jul-2011","06-Aug-2011"
"MBLINFRA","MBL Infrastructure Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","28-Jul-2011","-","30-Jul-2011","06-Aug-2011"
"NELCAST","Nelcast Limited","EQ","Dividend-Rs.3/- Per Share","2","28-Jul-2011","-","01-Aug-2011","06-Aug-2011"
"ORIENTPPR","Orient Paper & Industries Limited","EQ","Dividend-Rs.1.50 Per Share","1","28-Jul-2011","-","01-Aug-2011","08-Aug-2011"
"VARUNSHIP","Varun Shipping Company Limited","EQ","Annual General Meeting And Dividend Re.0.80 Per Share","10","28-Jul-2011","-","01-Aug-2011","11-Aug-2011"
"PRECWIRE","Precision Wires India Limited","EQ","Annual General Meeting And Dividend Rs.3.60 Per Share","1","28-Jul-2011","-","30-Jul-2011","03-Aug-2011"
"PVRINOX","PVR INOX Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","28-Jul-2011","-","01-Aug-2011","08-Aug-2011"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","1","28-Jul-2011","-","01-Aug-2011","11-Aug-2011"
"PEL","Piramal Enterprises Limited","EQ","Final Dividend Rs.6/- Per Share And Special Dividend Rs.6/-  Per Share","2","28-Jul-2011","-","01-Aug-2011","09-Aug-2011"
"RANEHOLDIN","Rane Holdings Limited","EQ","Dividend-Rs.5/- Per Share","10","28-Jul-2011","-","30-Jul-2011","05-Aug-2011"
"TANFACIND","Tanfac Industries Limited","EQ","Annual General Meeting/Dividend Re.0.50 Per Share","10","28-Jul-2011","-","01-Aug-2011","06-Aug-2011"
"ABCIL","Aditya Birla Chemicals (India) Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","28-Jul-2011","-","30-Jul-2011","08-Aug-2011"
"CORPBANK","Corporation Bank","EQ","Election Of Directors","2","28-Jul-2011","29-Jul-2011","-","-"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ","Annual General Meeting And Dividend Re.0.20 Per Share","2","28-Jul-2011","-","01-Aug-2011","05-Aug-2011"
"BVCL","Barak Valley Cements Limited","EQ","Annual General Meeting","10","28-Jul-2011","-","01-Aug-2011","06-Aug-2011"
"ESABINDIA","Esab India Limited","EQ","Interim Dividend Rs.15/- Per Share (Purpose Revised)","10","28-Jul-2011","29-Jul-2011","-","-"
"BAJAJCON","Bajaj Consumer Care Limited","EQ","Annual General Meeting And Dividend Rs.1.90 Per Share","1","28-Jul-2011","-","30-Jul-2011","08-Aug-2011"
"ELECON","Elecon Engineering Company Limited","EQ","Annual General Meeting And Dividend Rs.1.80 Per Share","1","28-Jul-2011","-","01-Aug-2011","05-Aug-2011"
"GVKPIL","GVK Power & Infrastructure Limited","EQ","Annual General Meeting","1","28-Jul-2011","-","30-Jul-2011","06-Aug-2011"
"AIAENG","AIA Engineering Limited","EQ","Dividend-Rs.3/- Per Share","2","28-Jul-2011","-","30-Jul-2011","12-Aug-2011"
"HUBTOWN","Hubtown Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","28-Jul-2011","-","01-Aug-2011","11-Aug-2011"
"CUMMINSIND","Cummins India Limited","EQ","Annual General Meeting And Dividend Rs.8/- Per Share","2","28-Jul-2011","-","30-Jul-2011","04-Aug-2011"
"TCS","Tata Consultancy Services Limited","EQ","Interim Dividend Rs.3/- Per Share","1","28-Jul-2011","29-Jul-2011","-","-"
"SPARC","Sun Pharma Advanced Research Company Limited","EQ","Annual General Meeting","1","28-Jul-2011","-","01-Aug-2011","08-Aug-2011"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ","Annual General Meeting And Dividend Rs.12.50 Per Share","2","28-Jul-2011","-","01-Aug-2011","12-Aug-2011"
"VOLTAMP","Voltamp Transformers Limited","EQ","Dividend-Rs.9/- Per Share","10","28-Jul-2011","-","30-Jul-2011","12-Aug-2011"
"LMW","LMW Limited","EQ","Dividend-Rs.30/- Per Share","10","29-Jul-2011","-","02-Aug-2011","10-Aug-2011"
"NEULANDLAB","Neuland Laboratories Limited","EQ","Annual General Meeting","10","29-Jul-2011","-","02-Aug-2011","05-Aug-2011"
"HIRECT","Hind Rectifiers Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","29-Jul-2011","-","02-Aug-2011","05-Aug-2011"
"INDOTECH","Indo Tech Transformers Limited","EQ","Annual General Meeting","10","29-Jul-2011","-","02-Aug-2011","05-Aug-2011"
"PIRPHYTO","Piramal Phytocare Limited","EQ","Annual General Meeting","10","29-Jul-2011","-","02-Aug-2011","09-Aug-2011"
"SOMANYCERA","Somany Ceramics Limited","EQ","Dividend-Re.0.70 Per Share","2","29-Jul-2011","-","02-Aug-2011","11-Aug-2011"
"ALLDIGI","Alldigi Tech Limited","EQ","Annual General Meeting","10","29-Jul-2011","-","02-Aug-2011","04-Aug-2011"
"CHETTINAD","Chettinad Cement Corporation Limited","EQ","Dividend-Rs.5/- Per Share","10","29-Jul-2011","-","02-Aug-2011","09-Aug-2011"
"DHUNINV","Dhunseri Investments Limited","EQ","Annual General Meeting And Dividend Rs.1.25 Per Share","10","29-Jul-2011","-","02-Aug-2011","11-Aug-2011"
"GODREJCP","Godrej Consumer Products Limited","EQ","Interim Dividend Re.1/- Per Share (Purpose Revised)","1","29-Jul-2011","01-Aug-2011","-","-"
"SOLARINDS","Solar Industries India Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","2","29-Jul-2011","-","02-Aug-2011","10-Aug-2011"
"SUPER","Super Sales India Limited","EQ","Annual General Meeting/Div. Rs.10/- Per Share","10","29-Jul-2011","-","02-Aug-2011","11-Aug-2011"
"BEDMUTHA","Bedmutha Industries Limited","EQ","Annual General Meeting","10","01-Aug-2011","-","03-Aug-2011","10-Aug-2011"
"GOLDIAM","Goldiam International Limited","EQ","Annual General Meeting","2","01-Aug-2011","-","03-Aug-2011","10-Aug-2011"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ","Annual General Meeting And Dividend Rs.4.50 Per Share","10","01-Aug-2011","-","03-Aug-2011","12-Aug-2011"
"PAGEIND","Page Industries Limited","EQ","Annual General Meeting / Dividend - Rs.4/- Per Share","10","01-Aug-2011","-","03-Aug-2011","10-Aug-2011"
"SUVEN","Suven Life Sciences Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","1","01-Aug-2011","-","03-Aug-2011","05-Aug-2011"
"SUPREMETEX","Supreme Tex Mart Limited","EQ","Annual General Meeting","5","01-Aug-2011","-","03-Aug-2011","05-Aug-2011"
"PIRGLASS","Piramal Glass Limited","EQ","Dividend-Rs.3.50 Per Share","10","01-Aug-2011","-","03-Aug-2011","12-Aug-2011"
"RAJSREESUG","Rajshree Sugars & Chemicals Limited","EQ","Annual General Meeting","10","01-Aug-2011","-","03-Aug-2011","10-Aug-2011"
"BRIGADE","Brigade Enterprises Limited","EQ","Dividend-Rs.1.50 Per Share","10","01-Aug-2011","-","03-Aug-2011","11-Aug-2011"
"GREENPLY","Greenply Industries Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","01-Aug-2011","-","03-Aug-2011","05-Aug-2011"
"RAMCOCEM","The Ramco Cements Limited","EQ","Dividend-Rs.1.25 Per Share","1","02-Aug-2011","-","04-Aug-2011","10-Aug-2011"
"ASHOKLEY","Ashok Leyland Limited","EQ","Bonus 1:1","1","02-Aug-2011","03-Aug-2011","-","-"
"COREEDUTEC","CORE Education & Technologies Limited","EQ","Annual General Meeting And Dividend Re.0.60 Per Share","2","02-Aug-2011","-","04-Aug-2011","11-Aug-2011"
"ARE&M","Amara Raja Energy & Mobility Limited","EQ","Annual General Meeting And Dividend Rs.2.60 Per Share","1","02-Aug-2011","-","04-Aug-2011","13-Aug-2011"
"TECPRO","Tecpro Systems Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","02-Aug-2011","-","04-Aug-2011","08-Aug-2011"
"TATAPOWER","Tata Power Company Limited","EQ","Dividend-Rs.12.50 Per Share","1","02-Aug-2011","-","04-Aug-2011","24-Aug-2011"
"LAKSHMIFIN","The Lakshmi Finance & Industrial Corporation Limited","EQ","Annual General Meeting/Div.Rs.2.50 Per Share","10","02-Aug-2011","-","04-Aug-2011","06-Aug-2011"
